OBJECTID,lat,long,hoverText,heading,weeklyImpr,productTyp,POINT_X,POINT_Y
698,33.495496,-112.168788,"NB 51ST AVE FS INDIAN SCHOOL RD
",S,83938,SHELTERS,-12486572.36,3961258.972
699,33.495496,-112.168788,"NB 51ST AVE FS INDIAN SCHOOL RD
",N,50851,SHELTERS,-12486572.36,3961258.972
700,33.466498,-112.169016,"NB 51ST AVE FS MCDOWELL RD
",S,91992,SHELTERS,-12486597.74,3957388.737
701,33.466498,-112.169016,"NB 51ST AVE FS MCDOWELL RD
",N,52302,SHELTERS,-12486597.74,3957388.737
702,33.604001,-112.168463,"NB 51ST AVE FS SWEETWATER AVE
",S,60730,SHELTERS,-12486536.18,3975752.173
703,33.604001,-112.168463,"NB 51ST AVE FS SWEETWATER AVE
",N,36511,SHELTERS,-12486536.18,3975752.173
704,33.596693,-112.037306,"EB CACTUS RD FS CAVE CREEK RD
",W,115687,SHELTERS,-12471935.85,3974775.459
705,33.596693,-112.037306,"EB CACTUS RD FS CAVE CREEK RD
",E,68712,SHELTERS,-12471935.85,3974775.459
706,33.4953,-112.18633,"NB 59TH AVE FS INDIAN SCHOOL RD
",S,51651,SHELTERS,-12488525.13,3961232.809
707,33.4953,-112.18633,"NB 59TH AVE FS INDIAN SCHOOL RD
",N,31225,SHELTERS,-12488525.13,3961232.809
708,33.4665,-112.186333,"NB 59TH AVE FS MCDOWELL RD
",S,73918,SHELTERS,-12488525.46,3957389.004
709,33.4665,-112.186333,"NB 59TH AVE FS MCDOWELL RD
",N,43495,SHELTERS,-12488525.46,3957389.004
710,33.596626,-112.035207,"EB CACTUS RD NS ESCOBAR WY
",W,115687,SHELTERS,-12471702.19,3974766.505
711,33.596626,-112.035207,"EB CACTUS RD NS ESCOBAR WY
",E,68712,SHELTERS,-12471702.19,3974766.505
712,33.596626,-112.035207,EB CACTUS RD NS ESCOBAR WY,N,0,BENCHES,-12471702.19,3974766.505
713,33.480992,-112.186207,"NB 59TH AVE FS THOMAS RD
",S,67488,SHELTERS,-12488511.44,3959323.025
714,33.480992,-112.186207,"NB 59TH AVE FS THOMAS RD
",N,40672,SHELTERS,-12488511.44,3959323.025
715,33.509153,-112.056027,"EB CAMELBACK RD FS 12TH ST
",W,108171,SHELTERS,-12474019.87,3963082.161
716,33.509153,-112.056027,"EB CAMELBACK RD FS 12TH ST
",E,65537,SHELTERS,-12474019.87,3963082.161
717,33.495202,-112.203138,"NB 67TH AVE FS INDIAN SCHOOL RD
",S,72381,SHELTERS,-12490396.19,3961219.727
718,33.495202,-112.203138,"NB 67TH AVE FS INDIAN SCHOOL RD
",N,43497,SHELTERS,-12490396.19,3961219.727
719,33.466173,-112.203253,"NB 67TH AVE FS MCDOWELL RD
",S,96023,SHELTERS,-12490408.99,3957345.368
720,33.466173,-112.203253,"NB 67TH AVE FS MCDOWELL RD
",N,49547,SHELTERS,-12490408.99,3957345.368
721,33.509119,-112.046834,"EB CAMELBACK RD FS 16TH ST
",W,123920,SHELTERS,-12472996.51,3963077.622
722,33.509119,-112.046834,"EB CAMELBACK RD FS 16TH ST
",E,80160,SHELTERS,-12472996.51,3963077.622
723,33.480996,-112.20318,"NB 67TH AVE FS THOMAS RD
",S,63003,SHELTERS,-12490400.86,3959323.559
724,33.480996,-112.20318,"NB 67TH AVE FS THOMAS RD
",N,38186,SHELTERS,-12490400.86,3959323.559
725,33.509171,-112.038199,"EB CAMELBACK RD FS 20TH ST
",W,121186,SHELTERS,-12472035.26,3963084.564
726,33.509171,-112.038199,"EB CAMELBACK RD FS 20TH ST
",E,70457,SHELTERS,-12472035.26,3963084.564
727,33.509156,-112.033802,"EB CAMELBACK RD FS 22ND ST
",W,126807,SHELTERS,-12471545.79,3963082.561
728,33.509156,-112.033802,"EB CAMELBACK RD FS 22ND ST
",E,70457,SHELTERS,-12471545.79,3963082.561
729,33.473072,-112.220676,"NB 75TH AVE FS ENCANTO BLVD
",S,102251,SHELTERS,-12492348.51,3958266.026
730,33.473072,-112.220676,"NB 75TH AVE FS ENCANTO BLVD
",N,59593,SHELTERS,-12492348.51,3958266.026
731,33.466193,-112.220557,"NB 75TH AVE FS MCDOWELL RD
",S,103505,SHELTERS,-12492335.26,3957348.037
732,33.466193,-112.220557,"NB 75TH AVE FS MCDOWELL RD
",N,54166,SHELTERS,-12492335.26,3957348.037
733,33.509227,-112.029203,"EB CAMELBACK RD FS 24TH ST
",W,104720,SHELTERS,-12471033.83,3963092.04
734,33.509227,-112.029203,"EB CAMELBACK RD FS 24TH ST
",E,61057,SHELTERS,-12471033.83,3963092.04
735,33.524288,-112.082351,"NB 7TH AVE FS BETHANY HOME RD
",S,37993,SHELTERS,-12476950.24,3965102.996
736,33.524288,-112.082351,"NB 7TH AVE FS BETHANY HOME RD
",N,23821,SHELTERS,-12476950.24,3965102.996
737,33.509796,-112.082399,"NB 7TH AVE FS CAMELBACK RD
",S,50654,SHELTERS,-12476955.58,3963168.007
738,33.509796,-112.082399,"NB 7TH AVE FS CAMELBACK RD
",N,25432,SHELTERS,-12476955.58,3963168.007
739,33.502293,-112.082306,"NB 7TH AVE FS CAMPBELL AVE
",W,52051,BENCHES,-12476945.23,3962166.325
740,33.492293,-112.083205,"NB 7TH AVE FS INDIANOLA AVE
",S,71250,SHELTERS,-12477045.31,3960831.418
741,33.492293,-112.083205,"NB 7TH AVE FS INDIANOLA AVE
",N,42628,SHELTERS,-12477045.31,3960831.418
742,33.516794,-112.082307,"NB 7TH AVE FS MISSOURI AVE
",W,39472,BENCHES,-12476945.34,3964102.348
743,33.487993,-112.083007,"NB 7TH AVE FS OSBORN RD
",S,71250,SHELTERS,-12477023.27,3960257.456
744,33.487993,-112.083007,"NB 7TH AVE FS OSBORN RD
",N,42628,SHELTERS,-12477023.27,3960257.456
745,33.48069,-112.08296,"NB 7TH AVE FS THOMAS RD
",S,95535,SHELTERS,-12477018.03,3959282.719
746,33.48069,-112.08296,"NB 7TH AVE FS THOMAS RD
",N,56048,SHELTERS,-12477018.03,3959282.719
747,33.518192,-112.082307,"NB 7TH AVE NS LUKE AVE
",S,50654,SHELTERS,-12476945.34,3964289.012
748,33.518192,-112.082307,"NB 7TH AVE NS LUKE AVE
",N,31029,SHELTERS,-12476945.34,3964289.012
749,33.46649,-112.082592,"NB 7TH AVE FS MCDOWELL RD
",S,70094,SHELTERS,-12476977.07,3957387.669
750,33.46649,-112.082592,"NB 7TH AVE FS MCDOWELL RD
",N,45254,SHELTERS,-12476977.07,3957387.669
751,33.509693,-111.999305,"EB CAMELBACK RD FS 38TH ST
",W,113118,SHELTERS,-12467705.6,3963154.256
752,33.509693,-111.999305,"EB CAMELBACK RD FS 38TH ST
",E,66379,SHELTERS,-12467705.6,3963154.256
753,33.640693,-112.065307,"NB 7TH ST FS BELL RD
",S,80796,SHELTERS,-12475052.91,3980657.312
754,33.640693,-112.065307,"NB 7TH ST FS BELL RD
",N,48258,SHELTERS,-12475052.91,3980657.312
755,33.523997,-112.064933,"NB 7TH ST FS BETHANY HOME RD
",S,60350,SHELTERS,-12475011.28,3965064.138
756,33.523997,-112.064933,"NB 7TH ST FS BETHANY HOME RD
",N,39878,SHELTERS,-12475011.28,3965064.138
757,33.568693,-112.065006,"NB 7TH ST FS DUNLAP AVE
",S,75172,SHELTERS,-12475019.4,3971034.024
758,33.568693,-112.065006,"NB 7TH ST FS DUNLAP AVE
",N,44876,SHELTERS,-12475019.4,3971034.024
759,33.538794,-112.064807,"NB 7TH ST FS GLENDALE AVE
",S,105871,SHELTERS,-12474997.25,3967040.179
760,33.538794,-112.064807,"NB 7TH ST FS GLENDALE AVE
",N,18937,SHELTERS,-12474997.25,3967040.179
761,33.638192,-112.065207,"NB 7TH ST FS GREENWAY PKY
",S,75255,SHELTERS,-12475041.78,3980322.901
762,33.638192,-112.065207,"NB 7TH ST FS GREENWAY PKY
",N,46503,SHELTERS,-12475041.78,3980322.901
763,33.509693,-111.994705,"EB CAMELBACK RD FS 40TH ST
",W,109919,SHELTERS,-12467193.53,3963154.256
764,33.509693,-111.994705,"EB CAMELBACK RD FS 40TH ST
",E,64370,SHELTERS,-12467193.53,3963154.256
765,33.571691,-112.065123,"NB 7TH ST FS HATCHER RD
",W,75172,SHELTERS,-12475032.43,3971434.567
766,33.571691,-112.065123,"NB 7TH ST FS HATCHER RD
",E,44876,SHELTERS,-12475032.43,3971434.567
767,33.505734,-112.064945,"NB 7TH ST FS HIGHLAND AVE
",W,40099,BENCHES,-12475012.61,3962625.702
768,33.494999,-112.064972,"NB 7TH ST FS INDIAN SCHOOL RD
",S,51496,SHELTERS,-12475015.62,3961192.629
769,33.494999,-112.064972,"NB 7TH ST FS INDIAN SCHOOL RD
",N,32742,SHELTERS,-12475015.62,3961192.629
770,33.558794,-112.065006,"NB 7TH ST FS LAS PALMARITAS DR
",S,40144,SHELTERS,-12475019.4,3969711.584
771,33.558794,-112.065006,"NB 7TH ST FS LAS PALMARITAS DR
",N,25378,SHELTERS,-12475019.4,3969711.584
772,33.531134,-112.064952,"NB 7TH ST FS MARYLAND AVE
",W,58446,BENCHES,-12475013.39,3966017.195
773,33.465905,-112.065054,"NB 7TH ST FS MCDOWELL RD
",S,105079,SHELTERS,-12475024.75,3957309.605
774,33.465905,-112.065054,"NB 7TH ST FS MCDOWELL RD
",N,61681,SHELTERS,-12475024.75,3957309.605
775,33.516994,-112.064806,"NB 7TH ST FS MISSOURI AVE
",S,50387,SHELTERS,-12474997.14,3964129.052
776,33.516994,-112.064806,"NB 7TH ST FS MISSOURI AVE
",N,30958,SHELTERS,-12474997.14,3964129.052
777,33.509494,-111.991007,"EB CAMELBACK RD FS 42ND ST
",W,109919,SHELTERS,-12466781.87,3963127.687
778,33.509494,-111.991007,"EB CAMELBACK RD FS 42ND ST
",E,64370,SHELTERS,-12466781.87,3963127.687
779,33.575493,-112.065008,"NB 7TH ST FS MOUNTAIN VIEW RD
",S,74427,SHELTERS,-12475019.63,3971942.547
780,33.575493,-112.065008,"NB 7TH ST FS MOUNTAIN VIEW RD
",N,44463,SHELTERS,-12475019.63,3971942.547
781,33.611564,-112.065326,"NB 7TH ST FS ROBERTS RD
",W,57292,BENCHES,-12475055.03,3976763.056
782,33.509294,-111.986207,"EB CAMELBACK RD FS 44TH ST
",W,94293,SHELTERS,-12466247.54,3963100.986
783,33.509294,-111.986207,"EB CAMELBACK RD FS 44TH ST
",E,55046,SHELTERS,-12466247.54,3963100.986
784,33.527694,-112.064805,"NB 7TH ST FS ROSE LN
",W,49585,BENCHES,-12474997.03,3965557.816
785,33.60823,-112.065093,"NB 7TH ST FS THUNDERBIRD RD
",S,77235,SHELTERS,-12475029.09,3976317.417
786,33.60823,-112.065093,"NB 7TH ST FS THUNDERBIRD RD
",N,46171,SHELTERS,-12475029.09,3976317.417
787,33.566492,-112.065166,"NB 7TH ST FS TOWNLEY AVE
",S,69612,SHELTERS,-12475037.21,3970739.972
788,33.566492,-112.065166,"NB 7TH ST FS TOWNLEY AVE
",N,41783,SHELTERS,-12475037.21,3970739.972
789,33.448711,-112.064988,"NB 7TH ST FS WASHINGTON ST
",S,80638,SHELTERS,-12475017.4,3955015.425
790,33.448711,-112.064988,"NB 7TH ST FS WASHINGTON ST
",N,45945,SHELTERS,-12475017.4,3955015.425
791,33.490492,-112.064964,"NB 7TH ST FS WELDON AVE
",S,90823,SHELTERS,-12475014.73,3960591.018
792,33.490492,-112.064964,"NB 7TH ST FS WELDON AVE
",N,54173,SHELTERS,-12475014.73,3960591.018
793,33.487994,-112.064806,"NB 7TH ST FS OSBORN RD
",W,66700,BENCHES,-12474997.14,3960257.589
794,33.487994,-112.064806,NB 7TH ST FS OSBORN RD,S,0,SHELTERS,-12474997.14,3960257.589
795,33.487994,-112.064806,NB 7TH ST FS OSBORN RD,N,0,SHELTERS,-12474997.14,3960257.589
796,33.476195,-112.064806,"NB 7TH ST NS VIRGINIA AVE
",S,96215,SHELTERS,-12474997.14,3958682.809
797,33.476195,-112.064806,"NB 7TH ST NS VIRGINIA AVE
",N,61681,SHELTERS,-12474997.14,3958682.809
798,33.48002,-112.237702,"NB 83RD AVE FS THOMAS RD
",S,81974,SHELTERS,-12494243.83,3959193.297
799,33.48002,-112.237702,"NB 83RD AVE FS THOMAS RD
",N,48259,SHELTERS,-12494243.83,3959193.297
800,33.509126,-112.064405,"EB CAMELBACK RD FS 7TH ST
",N,74439,BENCHES,-12474952.5,3963078.556
801,33.505495,-111.972006,"EB CAMELBACK RD FS ARCADIA DR
",N,78180,BENCHES,-12464666.69,3962593.795
802,33.501791,-111.954908,"EB CAMELBACK RD FS ARCADIA LN
",N,95861,BENCHES,-12462763.35,3962099.309
803,33.614186,-112.034775,"NB CAVE CREEK RD FS HEARN RD
",W,51846,BENCHES,-12471654.1,3977113.537
804,33.589792,-112.045208,"NB CAVE CREEK RD FS 16TH PL
",NW,77599,SHELTERS,-12472815.5,3973853.216
805,33.589792,-112.045208,"NB CAVE CREEK RD FS 16TH PL
",NE,45879,SHELTERS,-12472815.5,3973853.216
806,33.640793,-112.030708,"NB CAVE CREEK RD FS BELL RD
",S,72160,SHELTERS,-12471201.37,3980670.683
807,33.640793,-112.030708,"NB CAVE CREEK RD FS BELL RD
",N,43036,SHELTERS,-12471201.37,3980670.683
808,33.597193,-112.037507,"NB CAVE CREEK RD FS CACTUS RD
",S,69316,SHELTERS,-12471958.23,3974842.281
809,33.597193,-112.037507,"NB CAVE CREEK RD FS CACTUS RD
",N,41925,SHELTERS,-12471958.23,3974842.281
810,33.509154,-112.073356,"EB CAMELBACK RD FS CENTRAL AVE
",W,95273,SHELTERS,-12475948.92,3963082.294
811,33.509154,-112.073356,"EB CAMELBACK RD FS CENTRAL AVE
",E,57485,SHELTERS,-12475948.92,3963082.294
812,33.509154,-112.073356,EB CAMELBACK RD FS CENTRAL AVE,N,0,BENCHES,-12475948.92,3963082.294
813,33.585932,-112.049239,"NB CAVE CREEK RD FS DESERT COVE AVE
",NW,77599,SHELTERS,-12473264.23,3973337.402
814,33.585932,-112.049239,"NB CAVE CREEK RD FS DESERT COVE AVE
",NE,45879,SHELTERS,-12473264.23,3973337.402
815,33.567993,-112.064706,"NB CAVE CREEK RD FS DUNLAP AVE
",NW,77599,SHELTERS,-12474986.01,3970940.504
816,33.567993,-112.064706,"NB CAVE CREEK RD FS DUNLAP AVE
",NE,45879,SHELTERS,-12474986.01,3970940.504
817,33.609493,-112.036007,"NB CAVE CREEK RD FS EUGIE TER
",W,51846,BENCHES,-12471791.25,3976486.234
818,33.571995,-112.059706,"NB CAVE CREEK RD FS HATCHER RD
",NW,77599,SHELTERS,-12474429.41,3971475.183
819,33.571995,-112.059706,"NB CAVE CREEK RD FS HATCHER RD
",NE,45879,SHELTERS,-12474429.41,3971475.183
820,33.600692,-112.037007,"NB CAVE CREEK RD FS LARKSPUR DR
",W,51846,BENCHES,-12471902.57,3975309.915
821,33.501693,-111.951706,"EB CAMELBACK RD FS JOKAKE RD
",W,97637,SHELTERS,-12462406.91,3962086.227
822,33.501693,-111.951706,"EB CAMELBACK RD FS JOKAKE RD
",E,57152,SHELTERS,-12462406.91,3962086.227
823,33.575293,-112.057305,"NB CAVE CREEK RD FS MOUNTAIN VIEW RD
",W,57643,BENCHES,-12474162.13,3971915.824
824,33.623693,-112.030508,"NB CAVE CREEK RD FS NISBET RD
",W,51846,BENCHES,-12471179.1,3978384.422
825,33.604494,-112.036506,"NB CAVE CREEK RD FS SWEETWATER AVE
",W,51846,BENCHES,-12471846.8,3975818.066
826,33.515027,-112.073603,"NB CENTRAL AVE FS GEORGIA AVE
",S,49857,SHELTERS,-12475976.42,3963866.419
827,33.515027,-112.073603,"NB CENTRAL AVE FS GEORGIA AVE
",N,30381,SHELTERS,-12475976.42,3963866.419
828,33.509794,-112.073659,"NB CENTRAL AVE FS CAMELBACK RD
",S,95273,SHELTERS,-12475982.65,3963167.74
829,33.509794,-112.073659,"NB CENTRAL AVE FS CAMELBACK RD
",N,57485,SHELTERS,-12475982.65,3963167.74
830,33.567995,-112.073872,"NB CENTRAL AVE FS DUNLAP AVE
",S,26418,SHELTERS,-12476006.36,3970940.771
831,33.567995,-112.073872,"NB CENTRAL AVE FS DUNLAP AVE
",N,16986,SHELTERS,-12476006.36,3970940.771
832,33.454997,-112.073737,"NB CENTRAL AVE FS FILLMORE ST
",S,79537,SHELTERS,-12475991.33,3955854.108
833,33.454997,-112.073737,"NB CENTRAL AVE FS FILLMORE ST
",N,46999,SHELTERS,-12475991.33,3955854.108
834,33.456949,-112.07372,"NB CENTRAL AVE FS MCKINLEY ST
",S,79537,SHELTERS,-12475989.44,3956114.557
835,33.456949,-112.07372,"NB CENTRAL AVE FS MCKINLEY ST
",N,47364,SHELTERS,-12475989.44,3956114.557
836,33.520493,-112.073635,"NB CENTRAL AVE FS MONTEBELLO AVE
",S,48980,SHELTERS,-12475979.98,3964596.252
837,33.520493,-112.073635,"NB CENTRAL AVE FS MONTEBELLO AVE
",N,29892,SHELTERS,-12475979.98,3964596.252
838,33.512215,-112.07367,"NB CENTRAL AVE FS ORANGE DR
",S,49857,SHELTERS,-12475983.88,3963490.973
839,33.512215,-112.07367,"NB CENTRAL AVE FS ORANGE DR
",N,30381,SHELTERS,-12475983.88,3963490.973
840,33.509873,-112.011566,"EB CAMELBACK RD FS 32ND ST
",W,113118,SHELTERS,-12469070.49,3963178.288
841,33.509873,-112.011566,"EB CAMELBACK RD FS 32ND ST
",E,66379,SHELTERS,-12469070.49,3963178.288
842,33.449027,-112.073697,"NB CENTRAL AVE NS ADAMS ST
",S,26786,SHELTERS,-12475986.88,3955057.585
843,33.449027,-112.073697,"NB CENTRAL AVE NS ADAMS ST
",N,8621,SHELTERS,-12475986.88,3955057.585
844,33.575195,-112.118305,"NB METRO PKY E NS CHERYL DR
",W,26533,BENCHES,-12480952.62,3971902.731
845,33.305193,-111.984206,"EB CHANDLER BLVD FS 46TH ST
",W,97357,SHELTERS,-12466024.79,3935883.648
846,33.305193,-111.984206,"EB CHANDLER BLVD FS 46TH ST
",E,55925,SHELTERS,-12466024.79,3935883.648
847,33.655696,-111.977294,"NB TATUM BLVD FS UNION HILLS DR
",S,74173,SHELTERS,-12465255.35,3982663.577
848,33.655696,-111.977294,"NB TATUM BLVD FS UNION HILLS DR
",N,43622,SHELTERS,-12465255.35,3982663.577
849,33.619193,-111.977705,"NB TATUM BLVD FS ACOMA DR
",S,133698,SHELTERS,-12465301.1,3977782.849
850,33.619193,-111.977705,"NB TATUM BLVD FS ACOMA DR
",N,76842,SHELTERS,-12465301.1,3977782.849
851,33.637013,-111.977698,"NB TATUM BLVD FS AIRE AVE
",S,77797,SHELTERS,-12465300.32,3980165.26
852,33.637013,-111.977698,"NB TATUM BLVD FS AIRE AVE
",N,45665,SHELTERS,-12465300.32,3980165.26
853,33.607799,-111.977812,"NB TATUM BLVD FS ANDORA DR
",S,108348,SHELTERS,-12465313.01,3976259.809
854,33.607799,-111.977812,"NB TATUM BLVD FS ANDORA DR
",N,62601,SHELTERS,-12465313.01,3976259.809
855,33.641034,-111.977346,"NB TATUM BLVD FS BELL RD
",S,81600,SHELTERS,-12465261.14,3980702.908
856,33.641034,-111.977346,"NB TATUM BLVD FS BELL RD
",N,48497,SHELTERS,-12465261.14,3980702.908
857,33.599294,-111.98,"NB TATUM BLVD FS CACTUS RD
",S,108348,SHELTERS,-12465556.58,3975123.073
858,33.599294,-111.98,"NB TATUM BLVD FS CACTUS RD
",N,62601,SHELTERS,-12465556.58,3975123.073
859,33.591693,-111.978205,"NB TATUM BLVD FS CHOLLA ST
",S,81504,SHELTERS,-12465356.76,3974107.257
860,33.591693,-111.978205,"NB TATUM BLVD FS CHOLLA ST
",N,48664,SHELTERS,-12465356.76,3974107.257
861,33.586694,-111.977705,"NB TATUM BLVD FS DESERT COVE AVE
",S,81237,SHELTERS,-12465301.1,3973439.227
862,33.586694,-111.977705,"NB TATUM BLVD FS DESERT COVE AVE
",N,48514,SHELTERS,-12465301.1,3973439.227
863,33.626792,-111.977707,"NB TATUM BLVD FS GREENWAY RD
",S,74210,SHELTERS,-12465301.32,3978798.723
864,33.626792,-111.977707,"NB TATUM BLVD FS GREENWAY RD
",N,44270,SHELTERS,-12465301.32,3978798.723
865,33.648207,-111.977309,"NB TATUM BLVD FS GROVERS AVE
",S,81600,SHELTERS,-12465257.02,3981662.072
866,33.648207,-111.977309,"NB TATUM BLVD FS GROVERS AVE
",N,47888,SHELTERS,-12465257.02,3981662.072
867,33.615494,-111.977706,"NB TATUM BLVD FS HEARN RD
",S,133698,SHELTERS,-12465301.21,3977288.38
868,33.615494,-111.977706,"NB TATUM BLVD FS HEARN RD
",N,76842,SHELTERS,-12465301.21,3977288.38
869,33.622194,-111.977707,"NB TATUM BLVD FS HILLERY DR
",S,127276,SHELTERS,-12465301.32,3978184.028
870,33.622194,-111.977707,"NB TATUM BLVD FS HILLERY DR
",N,71193,SHELTERS,-12465301.32,3978184.028
871,33.633693,-111.977706,"NB TATUM BLVD FS PARADISE LN
",S,77797,SHELTERS,-12465301.21,3979721.361
872,33.633693,-111.977706,"NB TATUM BLVD FS PARADISE LN
",N,45665,SHELTERS,-12465301.21,3979721.361
873,33.59626,-111.980882,"NB TATUM BLVD FS PARADISE VILLAGE PKY S
",SW,81090,SHELTERS,-12465654.76,3974717.591
874,33.59626,-111.980882,"NB TATUM BLVD FS PARADISE VILLAGE PKY S
",N,48664,SHELTERS,-12465654.76,3974717.591
875,33.651943,-111.977199,"NB TATUM BLVD FS ROBERT LEE ST
",S,81195,SHELTERS,-12465244.77,3982161.677
876,33.651943,-111.977199,"NB TATUM BLVD FS ROBERT LEE ST
",N,81600,SHELTERS,-12465244.77,3982161.677
877,33.583193,-111.977808,"NB TATUM BLVD FS SHEA BLVD
",S,81237,SHELTERS,-12465312.57,3972971.401
878,33.583193,-111.977808,"NB TATUM BLVD FS SHEA BLVD
",N,48514,SHELTERS,-12465312.57,3972971.401
879,33.611806,-111.977825,"NB TATUM BLVD FS THUNDERBIRD RD
",S,135342,SHELTERS,-12465314.46,3976795.403
880,33.611806,-111.977825,"NB TATUM BLVD FS THUNDERBIRD RD
",N,81360,SHELTERS,-12465314.46,3976795.403
881,33.378295,-112.047267,"NB 16TH ST FS BASELINE RD
",S,46312,SHELTERS,-12473044.71,3945624.621
882,33.378295,-112.047267,"NB 16TH ST FS BASELINE RD
",N,28264,SHELTERS,-12473044.71,3945624.621
883,33.407195,-112.047006,"NB 16TH ST FS BROADWAY RD
",S,64475,SHELTERS,-12473015.65,3949477.856
884,33.407195,-112.047006,"NB 16TH ST FS BROADWAY RD
",N,38590,SHELTERS,-12473015.65,3949477.856
885,33.437195,-112.047696,"NB 16TH ST FS BUCKEYE RD
",S,64503,SHELTERS,-12473092.46,3953479.11
886,33.437195,-112.047696,"NB 16TH ST FS BUCKEYE RD
",N,32943,SHELTERS,-12473092.46,3953479.11
887,33.431795,-112.047705,"NB 16TH ST FS MOHAVE ST
",S,53986,SHELTERS,-12473093.47,3952758.782
888,33.431795,-112.047705,"NB 16TH ST FS MOHAVE ST
",N,35907,SHELTERS,-12473093.47,3952758.782
889,33.399996,-112.047175,"NB 16TH ST FS ROESER RD
",S,65913,SHELTERS,-12473034.47,3948517.894
890,33.399996,-112.047175,"NB 16TH ST FS ROESER RD
",N,39155,SHELTERS,-12473034.47,3948517.894
891,33.423995,-112.047706,"NB 16TH ST FS UNIVERSITY DR
",S,52273,SHELTERS,-12473093.58,3951718.388
892,33.423995,-112.047706,"NB 16TH ST FS UNIVERSITY DR
",N,26996,SHELTERS,-12473093.58,3951718.388
893,33.37821,-112.030249,"NB 24TH ST FS BASELINE RD
",S,57074,SHELTERS,-12471150.27,3945613.29
894,33.37821,-112.030249,"NB 24TH ST FS BASELINE RD
",N,29022,SHELTERS,-12471150.27,3945613.29
895,33.407497,-112.029691,"NB 24TH ST FS BROADWAY RD
",S,55340,SHELTERS,-12471088.16,3949518.128
896,33.407497,-112.029691,"NB 24TH ST FS BROADWAY RD
",N,33644,SHELTERS,-12471088.16,3949518.128
897,33.567677,-112.0668,"EB DUNLAP AVE FS 5TH ST
",W,70701,SHELTERS,-12475219.11,3970898.286
898,33.567677,-112.0668,"EB DUNLAP AVE FS 5TH ST
",E,41989,SHELTERS,-12475219.11,3970898.286
899,33.567849,-112.065507,"WB DUNLAP AVE FS 7TH ST
",S,52919,BENCHES,-12475075.17,3970921.265
900,33.447692,-112.030005,"NB 24TH ST FS JEFFERSON ST
",S,39434,SHELTERS,-12471123.11,3954879.475
901,33.447692,-112.030005,"NB 24TH ST FS JEFFERSON ST
",N,28288,SHELTERS,-12471123.11,3954879.475
902,33.393695,-112.029807,"NB 24TH ST FS SOUTHERN AVE
",S,51609,SHELTERS,-12471101.07,3947677.742
903,33.393695,-112.029807,"NB 24TH ST FS SOUTHERN AVE
",N,31112,SHELTERS,-12471101.07,3947677.742
904,33.409271,-112.012256,"NB 32ND ST FS WOOD ST
",S,81779,SHELTERS,-12469147.3,3949754.698
905,33.409271,-112.012256,"NB 32ND ST FS WOOD ST
",N,49463,SHELTERS,-12469147.3,3949754.698
906,33.346773,-111.980305,"NB 48TH ST FS CHEYENNE DR
",S,49981,SHELTERS,-12465590.53,3941423.255
907,33.346773,-111.980305,"NB 48TH ST FS CHEYENNE DR
",N,30592,SHELTERS,-12465590.53,3941423.255
908,33.320306,-111.980351,"NB 48TH ST FS RAY RD
",S,65202,SHELTERS,-12465595.65,3937896.812
909,33.320306,-111.980351,"NB 48TH ST FS RAY RD
",N,39456,SHELTERS,-12465595.65,3937896.812
910,33.331297,-111.98084,"NB 48TH ST FS WARNER RD
",S,49981,SHELTERS,-12465650.09,3939361.114
911,33.331297,-111.98084,"NB 48TH ST FS WARNER RD
",N,30592,SHELTERS,-12465650.09,3939361.114
912,33.399796,-112.064532,"NB 7TH ST FS ROESER RD
",S,56444,SHELTERS,-12474966.64,3948491.226
913,33.399796,-112.064532,"NB 7TH ST FS ROESER RD
",N,33996,SHELTERS,-12474966.64,3948491.226
914,33.392694,-112.064507,"NB 7TH ST FS SOUTHERN AVE
",S,46894,SHELTERS,-12474963.86,3947544.278
915,33.392694,-112.064507,"NB 7TH ST FS SOUTHERN AVE
",N,28657,SHELTERS,-12474963.86,3947544.278
916,33.441793,-112.065206,"NB 7TH ST NS LINCOLN ST
",S,62882,SHELTERS,-12475041.67,3954092.491
917,33.441793,-112.065206,"NB 7TH ST NS LINCOLN ST
",N,36154,SHELTERS,-12475041.67,3954092.491
918,33.348871,-111.97951,"EB ELLIOT RD FS 48TH ST
",W,59233,SHELTERS,-12465502.03,3941702.837
919,33.348871,-111.97951,"EB ELLIOT RD FS 48TH ST
",E,38722,SHELTERS,-12465502.03,3941702.837
920,33.348862,-111.975528,"EB ELLIOT RD FS 51ST ST
",W,64801,SHELTERS,-12465058.76,3941701.637
921,33.348862,-111.975528,"EB ELLIOT RD FS 51ST ST
",E,38722,SHELTERS,-12465058.76,3941701.637
922,33.403501,-112.073287,"NB CENTRAL AVE NS TAMARISK ST
",S,66495,SHELTERS,-12475941.24,3948985.264
923,33.403501,-112.073287,"NB CENTRAL AVE NS TAMARISK ST
",N,40381,SHELTERS,-12475941.24,3948985.264
924,33.407285,-112.073291,"NB CENTRAL AVE FS BROADWAY RD
",S,46109,SHELTERS,-12475941.69,3949489.857
925,33.407285,-112.073291,"NB CENTRAL AVE FS BROADWAY RD
",N,28370,SHELTERS,-12475941.69,3949489.857
926,33.437693,-112.073706,"NB CENTRAL AVE FS BUCKEYE RD
",S,29966,SHELTERS,-12475987.88,3953545.542
